Zipcode,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Income Levels
70749,30.622391,-91.41468,1144.0,49.3,43750.0,27933.0,189.0,16.52097902097902,"Middle(<95,000)"
85343,33.276539,-112.18717,205.0,32.5,67750.0,23295.0,0.0,0.0,"Middle(<95,000)"
68130,41.240036,-96.18017,21163.0,39.8,106406.0,55415.0,557.0,2.6319519916835987,"High(<400,000)"
66608,39.077066,-95.66824,5632.0,43.2,42758.0,19090.0,943.0,16.743607954545453,"Middle(<95,000)"
73034,35.683768,-97.44686,45185.0,36.9,88264.0,48174.0,4282.0,9.47659621555826,"Middle(<95,000)"
73949,36.56879,-101.91782,1635.0,44.7,48482.0,24698.0,241.0,14.740061162079511,"Middle(<95,000)"
52353,41.300042,-91.69743,9488.0,39.4,55411.0,27549.0,1213.0,12.784569983136594,"Middle(<95,000)"
53049,43.887372,-88.28802,2960.0,37.8,81413.0,33866.0,86.0,2.9054054054054053,"Middle(<95,000)"
36602,30.693389,-88.04416,932.0,52.2,28750.0,34755.0,274.0,29.399141630901287,"Low(<35,000)"
38310,35.241412,-88.38425,6291.0,39.5,36098.0,21031.0,1340.0,21.300270227308854,"Middle(<95,000)"
48469,43.452038,-82.54948,1213.0,59.4,44886.0,34637.0,144.0,11.87139323990107,"Middle(<95,000)"
56137,43.826163,-95.34591,1171.0,40.9,65667.0,31261.0,88.0,7.514944491887276,"Middle(<95,000)"
49347,43.3157,-85.35285,1188.0,43.5,55865.0,26203.0,121.0,10.185185185185185,"Middle(<95,000)"
35126,33.728568,-86.66052,20749.0,41.5,67823.0,29671.0,2172.0,10.46797436021013,"Middle(<95,000)"
35476,33.227736,-87.58819,7208.0,35.9,36821.0,20507.0,1917.0,26.59544950055494,"Middle(<95,000)"
35672,34.64248,-87.41166,5714.0,34.9,51505.0,24580.0,655.0,11.463073153657684,"Middle(<95,000)"
46748,41.243248,-85.16711,5021.0,34.3,83095.0,35578.0,206.0,4.102768372834097,"Middle(<95,000)"
49782,45.739114,-85.55339,577.0,61.9,59000.0,39441.0,57.0,9.878682842287695,"Middle(<95,000)"
34986,27.341158,-80.39786,28265.0,56.2,62719.0,35980.0,2981.0,10.546612418185035,"Middle(<95,000)"
36351,31.406536,-85.9175,3482.0,47.0,49074.0,28210.0,533.0,15.30729465824239,"Middle(<95,000)"
15711,41.00232,-78.96306,435.0,43.0,59643.0,24988.0,40.0,9.195402298850574,"Middle(<95,000)"
31649,30.957421,-83.00524,1091.0,45.6,45938.0,26403.0,196.0,17.965169569202565,"Middle(<95,000)"
32547,30.447248,-86.62113,34330.0,36.6,52714.0,29210.0,4503.0,13.116807457034664,"Middle(<95,000)"
32771,28.803978999999998,-81.28761,56266.0,37.1,61983.0,31464.0,8621.0,15.321864003127999,"Middle(<95,000)"
33043,24.675731,-81.34359,4933.0,53.6,58571.0,36247.0,535.0,10.845327386985607,"Middle(<95,000)"
23970,36.733874,-78.17287,8616.0,40.3,41740.0,22062.0,1550.0,17.98978644382544,"Middle(<95,000)"
08735,39.982101,-74.06768,3911.0,62.8,77283.0,58885.0,376.0,9.613909486064944,"Middle(<95,000)"
22824,38.828628,-78.60964,6253.0,45.3,60445.0,28194.0,489.0,7.820246281784743,"Middle(<95,000)"
29566,33.873017,-78.64282,17497.0,56.1,55484.0,32482.0,1823.0,10.418928959250158,"Middle(<95,000)"
36568,30.49434,-88.269865,92.0,65.5,13750.0,36893.0,50.0,54.34782608695652,"Low(<35,000)"
36769,31.990493999999998,-87.55222,2444.0,41.8,35197.0,17999.0,734.0,30.032733224222586,"Middle(<95,000)"
24380,36.853525,-80.52024,2696.0,43.3,56667.0,26905.0,478.0,17.729970326409497,"Middle(<95,000)"
25048,37.949813,-81.42024,63.0,50.7,-666666666.0,7686.0,37.0,58.73015873015873,
00901,18.465426,-66.10786,6617.0,45.0,21469.0,29932.0,2437.0,36.82937887260088,"Low(<35,000)"
00965,18.431453,-66.11703,6709.0,48.8,15276.0,12815.0,3509.0,52.30287673274706,"Low(<35,000)"
02649,41.613743,-70.48754,14148.0,52.7,77019.0,44176.0,585.0,4.134860050890585,"Middle(<95,000)"
44481,41.205342,-80.85756,9441.0,48.3,52952.0,27397.0,1207.0,12.784662641669314,"Middle(<95,000)"
46552,41.708183,-86.50412,6907.0,42.1,64981.0,33285.0,623.0,9.019834950050674,"Middle(<95,000)"
46815,41.105691,-85.06509,28242.0,37.5,53322.0,26676.0,2758.0,9.765597337299058,"Middle(<95,000)"
31771,31.256287,-83.66005,6903.0,33.7,39280.0,18489.0,1778.0,25.75691728234101,"Middle(<95,000)"
03262,44.0285,-71.68701,826.0,51.2,57463.0,36232.0,64.0,7.74818401937046,"Middle(<95,000)"
06481,41.536643,-72.69782000000001,1304.0,42.6,78208.0,41771.0,50.0,3.834355828220859,"Middle(<95,000)"
07801,40.889166,-74.55462,24570.0,38.4,73496.0,31705.0,2134.0,8.685388685388686,"Middle(<95,000)"
00949,18.433173,-66.2042,72943.0,40.6,27229.0,13995.0,24451.0,33.5206942407085,"Low(<35,000)"
16911,41.664117,-77.14153,479.0,41.9,60313.0,23905.0,67.0,13.987473903966597,"Middle(<95,000)"
31749,31.439212,-83.34041,2825.0,30.6,37932.0,16462.0,896.0,31.716814159292035,"Middle(<95,000)"
23462,36.839648,-76.15177,65906.0,33.7,67082.0,30338.0,5986.0,9.08263284071253,"Middle(<95,000)"
10031,40.826201,-73.94879,59586.0,34.5,53660.0,31951.0,13055.0,21.909508945054206,"Middle(<95,000)"
18087,40.549119,-75.60049,942.0,35.6,65907.0,25547.0,12.0,1.2738853503184713,"Middle(<95,000)"
13308,43.236303,-75.68087,3543.0,40.2,62313.0,27305.0,364.0,10.273779283093424,"Middle(<95,000)"
28574,34.888736,-77.57157,18448.0,30.4,49311.0,20929.0,2408.0,13.052905464006939,"Middle(<95,000)"
27214,36.205771,-79.69839,11825.0,39.8,72323.0,31859.0,1256.0,10.621564482029598,"Middle(<95,000)"
27310,36.178137,-79.9842,7253.0,43.0,123889.0,48532.0,219.0,3.0194402316282916,"High(<400,000)"
27981,35.845045999999996,-75.63954,1732.0,43.0,55799.0,27633.0,86.0,4.965357967667437,"Middle(<95,000)"
28360,34.659575,-79.06282,14769.0,35.8,39229.0,17876.0,3696.0,25.025391021734716,"Middle(<95,000)"
80544,40.177043,-105.275045,117.0,35.2,-666666666.0,38624.0,0.0,0.0,
83633,42.969692,-115.17427,728.0,46.4,71250.0,25883.0,124.0,17.032967032967033,"Middle(<95,000)"
84053,40.440294,-110.02525,1200.0,31.2,69632.0,27695.0,177.0,14.75,"Middle(<95,000)"
63755,37.413716,-89.65428,25034.0,38.3,65086.0,30968.0,2150.0,8.588319884956459,"Middle(<95,000)"
64667,40.385432,-93.33102,447.0,45.8,54375.0,24547.0,75.0,16.778523489932887,"Middle(<95,000)"
72457,36.092999,-91.06249,185.0,35.8,42000.0,19660.0,10.0,5.405405405405405,"Middle(<95,000)"
72847,35.380528,-93.28528,2765.0,45.9,40850.0,23067.0,732.0,26.47377938517179,"Middle(<95,000)"
68736,42.750269,-97.3801,640.0,53.3,62500.0,25506.0,23.0,3.59375,"Middle(<95,000)"
78361,27.17199,-98.73083,5320.0,33.7,33946.0,17541.0,1576.0,29.62406015037594,"Low(<35,000)"
78579,26.087777,-97.9719,5836.0,29.9,53347.0,16824.0,1310.0,22.446881425633997,"Middle(<95,000)"
71377,31.615766999999998,-91.78713,168.0,47.0,49550.0,17556.0,0.0,0.0,"Middle(<95,000)"
92701,33.747017,-117.86248,55058.0,29.5,52372.0,17064.0,11734.0,21.31207090704348,"Middle(<95,000)"
99681,60.582127,-165.25645,401.0,23.6,32500.0,9450.0,172.0,42.8927680798005,"Low(<35,000)"
93270,35.94901,-119.03742,5367.0,35.3,34023.0,20652.0,1828.0,34.05999627352338,"Low(<35,000)"
61322,41.321814,-89.3086,1601.0,37.5,53393.0,23471.0,226.0,14.116177389131792,"Middle(<95,000)"
69147,41.376624,-102.05512,458.0,56.0,41500.0,30691.0,35.0,7.641921397379913,"Middle(<95,000)"
70726,30.468526,-90.92827,57487.0,34.0,64607.0,29593.0,6936.0,12.065336510863325,"Middle(<95,000)"
20064,38.933161,-76.996348,2175.0,19.9,-666666666.0,5776.0,118.0,5.425287356321839,
23323,36.757815,-76.3358,41074.0,34.7,81886.0,33312.0,3160.0,7.693431367775235,"Middle(<95,000)"
04055,43.959974,-70.60312,3901.0,46.2,67640.0,32487.0,496.0,12.71468854139964,"Middle(<95,000)"
05046,44.254302,-72.22669,1109.0,42.8,55000.0,28330.0,107.0,9.648331830477908,"Middle(<95,000)"
05748,43.926595,-72.87143,337.0,50.1,53750.0,25333.0,55.0,16.320474777448073,"Middle(<95,000)"
06516,41.272147,-72.96496,54763.0,36.6,62985.0,30360.0,6091.0,11.122473202709859,"Middle(<95,000)"
07403,41.014497,-74.33021,8009.0,41.6,94099.0,42835.0,606.0,7.566487701335997,"Middle(<95,000)"
14885,42.041973,-77.5632,722.0,41.7,50217.0,21970.0,166.0,22.991689750692522,"Middle(<95,000)"
12015,42.279649,-73.81701,3026.0,47.5,63068.0,32205.0,222.0,7.336417713152676,"Middle(<95,000)"
07960,40.79215,-74.48559,44834.0,40.8,125744.0,71409.0,3183.0,7.0995226836775664,"High(<400,000)"
11222,40.726302,-73.94559,36872.0,34.9,93488.0,56373.0,3741.0,10.145910175743111,"Middle(<95,000)"
00952,18.429218,-66.18014,7598.0,45.0,14991.0,8904.0,4128.0,54.330086864964464,"Low(<35,000)"
01524,42.238942,-71.91908,6654.0,42.3,81042.0,36011.0,505.0,7.589419897805831,"Middle(<95,000)"
17545,40.168294,-76.4123,21792.0,42.3,65999.0,32003.0,1966.0,9.02165932452276,"Middle(<95,000)"
17760,41.404438999999996,-77.68536,648.0,44.9,61667.0,28906.0,43.0,6.635802469135802,"Middle(<95,000)"
18709,41.28328,-75.89369,2914.0,50.0,35560.0,25300.0,557.0,19.114619080301992,"Middle(<95,000)"
98236,47.962134,-122.40089,6002.0,54.7,78650.0,41636.0,331.0,5.514828390536488,"Middle(<95,000)"
98329,47.378121,-122.7222,11493.0,39.5,84565.0,35235.0,668.0,5.812233533455147,"Middle(<95,000)"
99005,47.844289,-117.37274,8948.0,40.6,94571.0,36789.0,653.0,7.297720160929817,"Middle(<95,000)"
99202,47.656692,-117.37899,20909.0,30.7,39857.0,21164.0,4950.0,23.674015973982495,"Middle(<95,000)"
94118,37.782029,-122.46158,42095.0,37.2,121644.0,78360.0,3618.0,8.594844993467158,"High(<400,000)"
95365,37.297403,-120.32285,4775.0,30.6,40592.0,14340.0,1404.0,29.403141361256544,"Middle(<95,000)"
96109,40.030098,-120.11304,812.0,43.5,56210.0,33581.0,235.0,28.940886699507388,"Middle(<95,000)"
97381,45.003489,-122.78012,16158.0,40.3,72770.0,33948.0,986.0,6.102240376284193,"Middle(<95,000)"
13630,44.494708,-75.29944,1448.0,37.5,36313.0,20765.0,355.0,24.516574585635357,"Middle(<95,000)"
79758,32.020274,-102.35512,2403.0,34.3,97222.0,34713.0,30.0,1.2484394506866416,"High(<400,000)"
15338,39.809161,-79.93793,1785.0,40.3,51161.0,32806.0,331.0,18.54341736694678,"Middle(<95,000)"
53019,43.699527,-88.32233,1847.0,45.3,76094.0,33046.0,86.0,4.656199242014077,"Middle(<95,000)"
54301,44.489059,-88.01674,21501.0,39.0,59501.0,33397.0,1929.0,8.971675736012278,"Middle(<95,000)"
65746,37.157055,-92.78857,8359.0,28.8,42313.0,16137.0,2722.0,32.56370379231966,"Middle(<95,000)"
20817,38.996842,-77.13519,37315.0,45.9,203557.0,98861.0,1321.0,3.5401313144847917,"High(<400,000)"
62850,38.513119,-88.58911,348.0,45.4,47411.0,23707.0,57.0,16.379310344827587,"Middle(<95,000)"
22802,38.477752,-78.86302,29069.0,34.7,48746.0,29926.0,4295.0,14.775190065017716,"Middle(<95,000)"
23829,36.724498,-77.21893,2454.0,52.0,89848.0,16981.0,35.0,1.426242868785656,"Middle(<95,000)"
70657,30.472103,-93.13957,4885.0,39.1,63889.0,26916.0,707.0,14.472876151484135,"Middle(<95,000)"
19076,39.884562,-75.30847,6555.0,36.0,60694.0,32369.0,957.0,14.59954233409611,"Middle(<95,000)"
71965,34.655204,-93.73748,321.0,37.8,25694.0,15768.0,164.0,51.09034267912772,"Low(<35,000)"
12570,41.614667,-73.67709,6827.0,46.1,102607.0,47197.0,186.0,2.724476343928519,"High(<400,000)"
63827,36.27471,-89.87346,863.0,44.6,42500.0,21376.0,155.0,17.960602549246815,"Middle(<95,000)"
76431,33.293652,-97.8597,3630.0,37.3,51707.0,23541.0,607.0,16.72176308539945,"Middle(<95,000)"
59934,48.611903,-114.90532,476.0,60.4,33482.0,26671.0,51.0,10.714285714285714,"Low(<35,000)"
60473,41.597472,-87.59909,22088.0,39.5,63157.0,27006.0,2429.0,10.996921405287939,"Middle(<95,000)"
80864,38.688075,-104.17321,1489.0,44.5,52153.0,31021.0,154.0,10.342511752854264,"Middle(<95,000)"
81242,38.471892,-106.097284,465.0,53.3,48750.0,27078.0,70.0,15.053763440860216,"Middle(<95,000)"
83321,42.371508,-114.90993,474.0,43.7,48214.0,28072.0,42.0,8.860759493670885,"Middle(<95,000)"
64659,39.78583,-93.30007,990.0,40.7,60069.0,26910.0,24.0,2.4242424242424243,"Middle(<95,000)"
74833,35.54247,-96.39471,725.0,32.6,44063.0,19195.0,119.0,16.413793103448278,"Middle(<95,000)"
95255,38.421689,-120.46947,1289.0,58.8,35169.0,20949.0,290.0,22.498060512024825,"Middle(<95,000)"
97637,42.543512,-119.86512,127.0,32.8,40000.0,21666.0,13.0,10.236220472440944,"Middle(<95,000)"
04224,44.555583,-70.41383,2380.0,43.3,36732.0,22852.0,525.0,22.058823529411764,"Middle(<95,000)"
04489,44.922368,-68.686796,266.0,26.1,-666666666.0,17364.0,74.0,27.81954887218045,
01108,42.084094,-72.55523,27054.0,33.1,43235.0,22090.0,7201.0,26.617136098174022,"Middle(<95,000)"
01561,42.443539,-71.686137,209.0,67.4,-666666666.0,41971.0,0.0,0.0,
32949,27.929103,-80.52879,2468.0,48.3,71094.0,34453.0,90.0,3.646677471636953,"Middle(<95,000)"
13753,42.302716,-74.91667,5651.0,30.8,55938.0,25864.0,647.0,11.449301008671032,"Middle(<95,000)"
14481,42.780121,-77.91499,1699.0,47.1,65781.0,31594.0,165.0,9.711595055915245,"Middle(<95,000)"
16404,41.727069,-79.78908,3433.0,38.9,47545.0,20693.0,644.0,18.75910282551704,"Middle(<95,000)"
18070,40.431982,-75.53852,922.0,48.7,87386.0,30186.0,5.0,0.5422993492407809,"Middle(<95,000)"
19372,39.997469,-75.75964,1886.0,35.8,74702.0,53260.0,285.0,15.111346765641569,"Middle(<95,000)"
94103,37.772329,-122.41087,30703.0,36.9,75764.0,68455.0,6024.0,19.620232550565092,"Middle(<95,000)"
97415,42.098285,-124.27265,14182.0,56.4,50547.0,29431.0,1587.0,11.190241150754478,"Middle(<95,000)"
90630,33.817481,-118.0399,49205.0,41.8,93183.0,38041.0,3196.0,6.495274870439996,"Middle(<95,000)"
98951,46.457731,-120.46721,12721.0,29.5,48866.0,19261.0,2757.0,21.672824463485576,"Middle(<95,000)"
72424,36.384555,-90.73187,92.0,34.2,-666666666.0,12518.0,34.0,36.95652173913044,
73848,36.673357,-99.88179,2155.0,38.2,49250.0,23547.0,345.0,16.009280742459396,"Middle(<95,000)"
66618,39.126429,-95.73302,9807.0,40.9,89298.0,36227.0,539.0,5.496074232690935,"Middle(<95,000)"
67441,38.894257,-97.11391,1203.0,34.4,46429.0,21091.0,191.0,15.876974231088944,"Middle(<95,000)"
67761,38.912898,-101.50937,235.0,52.8,71538.0,32109.0,11.0,4.680851063829787,"Middle(<95,000)"
68157,41.182198,-95.99058,6793.0,33.1,65327.0,29878.0,775.0,11.408803179743854,"Middle(<95,000)"
63561,40.410297,-92.55728,1199.0,44.4,39375.0,21738.0,245.0,20.433694745621352,"Middle(<95,000)"
65282,39.369471,-91.81864,98.0,70.3,-666666666.0,21258.0,35.0,35.714285714285715,
84093,40.594948,-111.83448,23971.0,39.0,105808.0,43998.0,1221.0,5.093654832923115,"High(<400,000)"
62273,38.780229,-89.5973,147.0,48.5,58250.0,29148.0,18.0,12.244897959183673,"Middle(<95,000)"
78932,30.141287,-96.6909,565.0,55.2,76375.0,33806.0,35.0,6.1946902654867255,"Middle(<95,000)"
49406,42.643315,-86.20404,710.0,55.6,92708.0,56880.0,51.0,7.183098591549296,"Middle(<95,000)"
48146,42.243488,-83.18097,36697.0,36.1,44554.0,23031.0,7470.0,20.355887402239965,"Middle(<95,000)"
20143,38.858613,-77.56391,827.0,51.5,127031.0,82125.0,0.0,0.0,"High(<400,000)"
21911,39.694974,-76.05395,11130.0,37.9,76504.0,32831.0,583.0,5.238095238095238,"Middle(<95,000)"
21912,39.44474,-75.80203,1139.0,51.4,54464.0,33143.0,58.0,5.092186128182616,"Middle(<95,000)"
22904,38.040101,-78.485066,4834.0,19.3,-666666666.0,3613.0,34.0,0.703351261894911,
04976,44.782568,-69.69212,9770.0,46.0,45944.0,25598.0,1821.0,18.63868986693961,"Middle(<95,000)"
14840,42.453547,-77.18019,2631.0,57.9,57623.0,37863.0,146.0,5.549220828582288,"Middle(<95,000)"
79016,34.96539,-101.895894,147.0,19.3,-666666666.0,4071.0,0.0,0.0,
79256,33.915528,-100.81731,290.0,65.7,42738.0,35027.0,4.0,1.3793103448275863,"Middle(<95,000)"
61231,41.202461,-90.73137,5216.0,46.8,54306.0,29083.0,372.0,7.131901840490798,"Middle(<95,000)"
61741,40.756972,-88.40479,1643.0,35.0,68214.0,27523.0,115.0,6.99939135727328,"Middle(<95,000)"
63879,36.349977,-89.80605,664.0,44.8,41618.0,25980.0,122.0,18.373493975903614,"Middle(<95,000)"
64482,40.437038,-95.53297,2138.0,47.8,50862.0,34865.0,186.0,8.699719363891488,"Middle(<95,000)"
68827,41.031618,-98.17004,595.0,45.0,54519.0,31293.0,39.0,6.554621848739496,"Middle(<95,000)"
70352,29.696385,-90.944418,237.0,46.4,100750.0,24238.0,11.0,4.641350210970464,"High(<400,000)"
66021,38.762545,-95.00622,2800.0,37.3,68900.0,30332.0,150.0,5.357142857142857,"Middle(<95,000)"
87538,35.456288,-104.679611,425.0,47.5,19760.0,20797.0,85.0,20.0,"Low(<35,000)"
74941,35.26773,-94.87609,2636.0,38.2,47895.0,21662.0,562.0,21.320182094081943,"Middle(<95,000)"
72427,35.867472,-90.94537,365.0,17.8,20000.0,6475.0,302.0,82.73972602739725,"Low(<35,000)"
80498,39.722417,-106.13744,7999.0,44.5,77960.0,41143.0,500.0,6.250781347668458,"Middle(<95,000)"
83220,42.339083,-111.37641,137.0,63.2,49474.0,32383.0,17.0,12.408759124087592,"Middle(<95,000)"
16678,40.221352,-78.22785,2488.0,46.8,48438.0,24427.0,312.0,12.540192926045016,"Middle(<95,000)"
32435,30.603777,-86.12111,7494.0,41.9,44150.0,25684.0,1174.0,15.665866026154257,"Middle(<95,000)"
32824,28.410872,-81.35898,46482.0,36.4,67303.0,25739.0,4481.0,9.640290865281184,"Middle(<95,000)"
24171,36.655575,-80.23909,8327.0,50.0,45410.0,25015.0,1112.0,13.35414915335655,"Middle(<95,000)"
25843,37.618115,-81.10724,1101.0,41.5,-666666666.0,27652.0,299.0,27.157129881925524,
22716,38.627135,-78.11341,507.0,59.7,-666666666.0,38460.0,22.0,4.339250493096647,
19107,39.952112,-75.15853,14526.0,30.8,57735.0,48736.0,3041.0,20.93487539584194,"Middle(<95,000)"
19147,39.936562,-75.15409,38472.0,35.2,81519.0,55743.0,4216.0,10.958619255562487,"Middle(<95,000)"
08511,40.050128,-74.55611,1005.0,40.3,80750.0,38435.0,64.0,6.3681592039801,"Middle(<95,000)"
29431,33.284887,-79.91504,6680.0,42.5,52396.0,22617.0,724.0,10.838323353293413,"Middle(<95,000)"
12836,43.750773,-73.51881,582.0,58.1,66607.0,39794.0,57.0,9.793814432989691,"Middle(<95,000)"
52337,41.888096,-91.14794,794.0,35.2,56000.0,24902.0,38.0,4.785894206549118,"Middle(<95,000)"
52752,41.277239,-91.18897,427.0,47.6,57386.0,30200.0,30.0,7.02576112412178,"Middle(<95,000)"
53033,43.233282,-88.2396,4719.0,53.0,96530.0,54359.0,128.0,2.7124390760754395,"High(<400,000)"
54844,46.765166,-91.21312,266.0,62.4,43750.0,30594.0,22.0,8.270676691729323,"Middle(<95,000)"
56082,44.337276,-93.99282,14475.0,33.4,61153.0,28251.0,1710.0,11.813471502590673,"Middle(<95,000)"
37353,35.114036,-84.98535,5195.0,43.7,50291.0,26902.0,727.0,13.99422521655438,"Middle(<95,000)"
37860,36.248645,-83.19321,3963.0,44.9,48672.0,26291.0,286.0,7.2167549835982845,"Middle(<95,000)"
16854,40.891594,-77.47605,614.0,45.5,53250.0,29644.0,41.0,6.677524429967427,"Middle(<95,000)"
08327,39.254836,-74.97767,3118.0,39.6,-666666666.0,15469.0,33.0,1.0583707504810775,
13428,42.923583,-74.55536,1615.0,37.6,32500.0,22337.0,425.0,26.31578947368421,"Low(<35,000)"
14047,42.694598,-78.98151,6549.0,44.9,74031.0,32619.0,426.0,6.504809894640403,"Middle(<95,000)"
24853,37.427781,-81.48654,436.0,48.1,-666666666.0,20923.0,64.0,14.678899082568808,
24944,38.412244,-79.79796,529.0,38.8,49464.0,19102.0,110.0,20.793950850661627,"Middle(<95,000)"
64672,40.542119,-93.25234,227.0,17.0,28558.0,10643.0,134.0,59.030837004405285,"Low(<35,000)"
65026,38.311355,-92.58395,11142.0,40.4,42479.0,22893.0,2210.0,19.834859091725004,"Middle(<95,000)"
67445,39.367111,-97.82634,589.0,50.9,47917.0,24724.0,48.0,8.149405772495756,"Middle(<95,000)"
68133,41.144085,-96.00547,11414.0,39.8,114310.0,43319.0,232.0,2.0325915542316455,"High(<400,000)"
68949,40.434479,-99.37311,6394.0,43.3,56898.0,32490.0,726.0,11.354394745073506,"Middle(<95,000)"
69001,40.225039,-100.63052,8815.0,40.7,49180.0,27104.0,799.0,9.064095292115711,"Middle(<95,000)"
89008,37.488849,-114.45374,1009.0,45.8,-666666666.0,24241.0,186.0,18.434093161546084,
90401,34.01491,-118.4922,7111.0,37.2,82681.0,76874.0,978.0,13.753339895935873,"Middle(<95,000)"
78219,29.448379,-98.39908,17239.0,32.3,37374.0,17928.0,4105.0,23.812286095481177,"Middle(<95,000)"
79311,33.857895,-101.88156,3415.0,36.5,49861.0,24780.0,455.0,13.323572474377745,"Middle(<95,000)"
71953,34.588479,-94.21567,13996.0,44.9,38874.0,24680.0,3114.0,22.24921406116033,"Middle(<95,000)"
73666,35.458562,-99.87143,256.0,37.9,68500.0,31352.0,19.0,7.421875,"Middle(<95,000)"
74108,36.146897,-95.79958,7608.0,32.6,43125.0,22227.0,2114.0,27.786540483701366,"Middle(<95,000)"
03825,43.208136,-71.04356,9245.0,39.2,97014.0,42779.0,321.0,3.472147106544078,"High(<400,000)"
03853,43.642398,-71.28614,474.0,67.0,58438.0,37543.0,60.0,12.658227848101266,"Middle(<95,000)"
06334,41.543559,-72.17684,2508.0,46.5,88750.0,39171.0,84.0,3.349282296650718,"Middle(<95,000)"
00915,18.436995,-66.04888,24888.0,41.0,12802.0,9366.0,15168.0,60.9450337512054,"Low(<35,000)"
01104,42.130343,-72.57338,23740.0,35.4,34937.0,21765.0,5596.0,23.572030328559393,"Low(<35,000)"
65556,37.828549,-92.40512,5883.0,43.0,40884.0,26988.0,992.0,16.862145164031958,"Middle(<95,000)"
59528,48.555089,-110.41769,279.0,56.8,50625.0,34802.0,41.0,14.695340501792115,"Middle(<95,000)"
59854,47.044698,-113.09214,159.0,61.6,59375.0,28878.0,13.0,8.176100628930818,"Middle(<95,000)"
60067,42.10979,-88.04917,37840.0,44.0,105294.0,58128.0,2168.0,5.7293868921775895,"High(<400,000)"
52644,41.038005,-91.39992,422.0,49.7,64485.0,29367.0,29.0,6.872037914691943,"Middle(<95,000)"
52730,41.780515,-90.28869,5076.0,48.3,52852.0,28276.0,352.0,6.934594168636722,"Middle(<95,000)"
53224,43.153865,-88.04032,22308.0,30.7,55262.0,24428.0,4230.0,18.961807423345885,"Middle(<95,000)"
37205,36.113558,-86.86207,23790.0,45.3,106241.0,81277.0,1119.0,4.703656998738966,"High(<400,000)"
15216,40.400319,-80.03566,22580.0,38.0,63750.0,39851.0,1814.0,8.033658104517272,"Middle(<95,000)"
45614,38.919179,-82.29337,4883.0,42.0,42721.0,20690.0,1055.0,21.60557034609871,"Middle(<95,000)"
98358,48.058323,-122.68794,831.0,62.1,51429.0,35616.0,138.0,16.60649819494585,"Middle(<95,000)"
54638,43.795422,-90.37609,1680.0,39.7,56136.0,22978.0,280.0,16.666666666666668,"Middle(<95,000)"
55005,45.395494,-93.23584,4644.0,38.6,88125.0,36809.0,221.0,4.758828596037898,"Middle(<95,000)"
56282,45.028945,-95.22418,1659.0,34.4,67986.0,26877.0,128.0,7.715491259795058,"Middle(<95,000)"
61054,42.046139,-89.44025,3657.0,46.6,46181.0,26322.0,687.0,18.78589007383101,"Middle(<95,000)"
78703,30.290907,-97.76277,20407.0,37.0,108548.0,88088.0,974.0,4.7728720537070615,"High(<400,000)"
